80;1792;1344
81;1810;1313
82;1794;1270
83;1871;1295
84;1865;1287
84;1850;1242
85;1869;1274
85;1840;1260
84;1861;1278
85;1836;1262
85;1835;1232
85;1859;1211
86;1843;1248
86;1842;1214
86;1883;1212
87;1854;1237
87;1856;1229
87;1853;1222
87;1856;1215
87;1843;1213
87;1840;1209
87;1876;1193
87;1853;1194
87;1873;1186
87;1884;1177
87;1841;1181
87;1874;1167
87;1873;1163
87;1844;1165
87;1880;1159
87;1874;1151
87;1874;1149
87;1843;1150
87;1873;1141
87;1872;1139
87;1874;1136
87;1842;1140
87;1874;1129
87;1874;1128
87;1873;1126
87;1876;1124
87;1874;1117
87;1874;1113
87;1875;1109
87;1875;1109
87;1873;1108
87;1862;1109
87;1875;1104
87;1861;1102
87;1861;1100
87;1861;1098
87;1861;1095
87;1861;1094
87;1861;1092
87;1861;1090
87;1861;1088
87;1861;1086
87;1861;1084
87;1861;1080
87;1860;1079
87;1860;1078
87;1860;1076
87;1861;1074
87;1860;1072
87;1861;1070
87;1860;1070
87;1860;1069
87;1860;1067
87;1860;1064
87;1860;1063
87;1860;1060
87;1860;1059
87;1860;1057
87;1860;1055
87;1860;1055
87;1860;1055
87;1860;1054
87;1860;1053
87;1860;1051
87;1860;1051
87;1860;1049
87;1860;1049
87;1860;1048
87;1860;1047
87;1860;1047
87;1860;1046
87;1860;1045
87;1860;1044
87;1860;1044
87;1860;1043
87;1860;1042
87;1860;1042
87;1860;1041
87;1860;1040
87;1860;1040
87;1860;1039
87;1860;1038
87;1860;1037
87;1860;1036
87;1860;1035
87;1860;1035
87;1860;1034
87;1860;1034
87;1860;1032
87;1860;1031
87;1860;1031
87;1860;1028
87;1860;1028
87;1860;1028
87;1860;1028
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
87;1860;1027
