79;1791;1306
81;1818;1287
81;1833;1282
82;1796;1282
83;1802;1285
83;1783;1293
85;1871;1329
85;1827;1268
85;1828;1249
85;1806;1229
86;1894;1264
86;1895;1252
86;1886;1245
86;1904;1262
86;1872;1214
86;1888;1224
86;1823;1205
87;1903;1245
87;1899;1224
87;1899;1212
87;1898;1206
87;1903;1201
87;1893;1200
87;1902;1200
87;1898;1190
87;1899;1188
87;1875;1186
87;1875;1186
87;1877;1177
87;1877;1173
87;1877;1169
87;1876;1166
87;1876;1163
87;1876;1159
87;1876;1158
87;1877;1153
87;1878;1150
87;1875;1149
87;1875;1149
87;1875;1146
87;1876;1144
87;1876;1142
87;1875;1139
87;1875;1137
87;1876;1135
87;1877;1133
87;1873;1129
87;1876;1127
87;1873;1126
87;1874;1125
87;1877;1123
87;1876;1122
87;1873;1121
87;1873;1119
87;1877;1118
87;1873;1117
87;1875;1114
87;1877;1110
87;1873;1109
87;1874;1109
87;1878;1106
87;1874;1105
87;1874;1104
87;1875;1103
87;1876;1101
87;1875;1100
87;1874;1099
87;1875;1098
87;1873;1096
87;1874;1095
87;1875;1094
87;1874;1093
87;1875;1092
87;1874;1092
87;1874;1090
87;1872;1090
87;1872;1089
87;1875;1087
87;1874;1086
87;1874;1086
87;1873;1085
87;1873;1084
87;1873;1084
87;1873;1084
87;1872;1084
87;1872;1084
87;1872;1084
87;1873;1080
87;1872;1080
87;1873;1079
87;1873;1079
87;1873;1079
87;1873;1079
87;1873;1079
87;1873;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
87;1872;1079
