78;1782;1311
80;1789;1257
81;1844;1244
83;1871;1295
84;1851;1291
84;1827;1270
85;1873;1277
85;1853;1283
85;1827;1260
86;1824;1316
86;1827;1280
86;1827;1267
86;1827;1263
86;1855;1255
86;1871;1253
86;1868;1229
87;1895;1250
87;1904;1233
87;1895;1232
87;1868;1211
87;1837;1201
87;1837;1191
87;1837;1189
87;1837;1179
87;1837;1178
87;1837;1175
87;1838;1169
87;1837;1166
87;1836;1164
87;1844;1157
87;1835;1154
87;1835;1153
87;1844;1149
87;1844;1146
87;1844;1144
87;1836;1143
87;1844;1138
87;1844;1135
87;1843;1133
87;1836;1132
87;1844;1128
87;1836;1124
87;1836;1121
87;1844;1116
87;1844;1115
87;1844;1111
87;1836;1112
87;1836;1111
87;1836;1109
87;1844;1106
87;1836;1107
87;1836;1106
87;1844;1104
87;1844;1104
87;1836;1103
87;1836;1101
87;1836;1100
87;1836;1099
87;1836;1097
87;1836;1097
87;1836;1095
87;1836;1094
87;1836;1094
87;1836;1092
87;1836;1092
87;1836;1092
87;1836;1092
87;1836;1091
87;1836;1091
87;1836;1091
87;1836;1091
87;1836;1091
87;1836;1089
87;1836;1089
87;1836;1088
87;1836;1088
87;1836;1086
87;1836;1086
87;1836;1086
87;1836;1086
87;1836;1086
87;1836;1086
87;1836;1084
87;1836;1084
87;1836;1084
87;1836;1084
87;1836;1084
87;1836;1084
87;1836;1084
87;1836;1084
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1082
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
87;1836;1081
