78;1788;1251
77;1788;1232
77;1788;1232
79;1792;1213
79;1792;1213
79;1792;1213
79;1792;1213
78;1701;1222
78;1701;1222
77;1755;1206
77;1697;1205
78;1699;1207
77;1704;1203
77;1704;1203
77;1703;1198
78;1706;1186
79;1744;1188
79;1776;1164
79;1743;1170
79;1776;1143
79;1775;1144
79;1775;1144
79;1777;1133
79;1742;1153
79;1776;1133
79;1750;1138
79;1741;1141
79;1741;1141
79;1726;1140
79;1726;1140
79;1750;1135
79;1750;1135
79;1726;1142
79;1726;1142
79;1726;1144
79;1726;1142
79;1725;1138
79;1725;1137
79;1725;1136
79;1726;1140
79;1725;1135
78;1719;1129
78;1719;1129
78;1719;1124
79;1725;1130
78;1719;1124
78;1719;1122
78;1719;1122
78;1719;1120
78;1719;1118
78;1719;1113
78;1719;1109
78;1719;1115
78;1719;1110
78;1719;1111
78;1719;1110
78;1719;1111
78;1719;1112
78;1719;1112
78;1719;1108
78;1719;1108
78;1719;1106
78;1719;1105
78;1719;1108
78;1719;1108
78;1719;1107
78;1719;1107
78;1719;1103
78;1719;1103
78;1719;1102
78;1719;1102
78;1719;1102
78;1719;1102
78;1719;1102
78;1719;1101
78;1719;1101
78;1719;1101
78;1719;1101
78;1719;1101
78;1719;1101
78;1719;1101
78;1719;1101
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
78;1719;1099
