81;1835;1225
78;1793;1226
80;1763;1212
80;1773;1210
86;1857;1201
79;1809;1209
79;1767;1198
79;1767;1198
81;1798;1206
80;1767;1195
79;1766;1176
82;1843;1190
79;1769;1202
80;1767;1175
80;1768;1171
80;1768;1160
79;1769;1165
79;1767;1157
80;1767;1151
82;1803;1158
82;1803;1158
83;1798;1173
79;1762;1153
79;1769;1163
80;1761;1144
79;1767;1141
82;1840;1129
82;1840;1129
78;1767;1143
78;1767;1143
81;1807;1134
84;1815;1110
79;1757;1114
81;1812;1126
83;1814;1110
81;1804;1108
82;1808;1112
81;1805;1102
81;1806;1119
81;1805;1112
81;1805;1112
81;1802;1093
80;1801;1113
81;1804;1111
81;1813;1124
81;1802;1098
81;1802;1098
81;1802;1095
81;1805;1115
81;1805;1115
81;1802;1088
81;1803;1095
81;1803;1095
81;1803;1097
81;1803;1095
81;1804;1105
81;1803;1100
81;1803;1097
81;1804;1098
81;1804;1089
81;1804;1089
81;1804;1095
81;1804;1090
81;1804;1090
81;1804;1089
81;1804;1086
81;1804;1084
81;1804;1084
81;1803;1092
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1087
81;1804;1087
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1093
81;1804;1093
81;1804;1092
81;1804;1092
81;1804;1092
81;1804;1092
81;1804;1092
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
81;1804;1091
