83;1879;1260
82;1842;1230
83;1879;1242
81;1818;1243
81;1818;1243
81;1789;1227
78;1760;1221
80;1817;1237
77;1738;1225
77;1748;1210
80;1833;1170
80;1833;1170
81;1762;1171
77;1744;1184
81;1796;1176
77;1748;1187
81;1762;1157
81;1765;1163
81;1765;1163
81;1764;1169
81;1764;1169
81;1764;1164
81;1764;1164
81;1764;1164
80;1822;1155
82;1838;1157
81;1764;1155
81;1763;1151
81;1763;1151
81;1763;1151
81;1763;1153
82;1838;1148
81;1764;1145
80;1822;1142
80;1825;1135
80;1822;1123
82;1795;1134
82;1794;1122
82;1794;1122
80;1827;1131
80;1827;1131
83;1783;1122
83;1783;1119
83;1785;1127
80;1822;1109
82;1794;1117
80;1822;1116
80;1822;1116
83;1782;1123
83;1784;1123
83;1785;1121
82;1795;1114
83;1784;1116
83;1784;1116
83;1782;1107
83;1782;1108
83;1782;1105
83;1784;1114
83;1784;1110
83;1784;1108
83;1784;1108
83;1784;1108
83;1784;1108
83;1782;1107
83;1779;1105
83;1784;1106
83;1784;1106
83;1784;1106
83;1784;1106
83;1779;1103
83;1779;1103
83;1779;1103
83;1779;1103
83;1779;1103
83;1779;1103
83;1777;1102
83;1777;1102
83;1777;1102
83;1777;1102
83;1777;1102
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
83;1777;1101
