81;1814;1252
81;1814;1252
81;1814;1252
75;1760;1232
83;1845;1230
81;1814;1208
81;1806;1197
82;1812;1179
82;1812;1179
84;1851;1180
81;1805;1160
83;1843;1168
81;1806;1146
81;1806;1146
81;1803;1148
81;1745;1164
81;1745;1163
81;1745;1163
81;1745;1164
81;1744;1150
79;1739;1160
81;1743;1163
81;1743;1163
81;1744;1160
81;1802;1137
81;1801;1140
81;1801;1140
79;1738;1139
79;1738;1139
80;1744;1150
81;1741;1146
80;1743;1135
80;1744;1143
81;1742;1138
83;1802;1125
83;1802;1125
83;1801;1144
81;1741;1136
79;1739;1127
81;1792;1127
81;1792;1120
81;1742;1125
81;1726;1124
81;1792;1120
79;1723;1114
79;1723;1114
79;1722;1111
79;1722;1103
79;1722;1103
79;1722;1103
79;1723;1106
79;1722;1102
79;1722;1095
79;1721;1092
79;1722;1093
79;1722;1100
79;1722;1100
79;1721;1091
79;1721;1104
79;1721;1100
79;1721;1091
79;1721;1093
79;1721;1093
79;1721;1086
78;1714;1084
78;1715;1089
78;1715;1087
78;1714;1088
78;1714;1088
78;1715;1086
79;1721;1078
78;1714;1079
79;1721;1077
78;1714;1076
78;1714;1076
78;1714;1075
78;1714;1076
78;1714;1076
78;1715;1073
78;1715;1073
78;1715;1073
78;1714;1073
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
78;1715;1071
