83;1843;1232
85;1838;1252
77;1810;1257
83;1842;1206
83;1842;1206
81;1819;1242
80;1765;1232
81;1767;1209
81;1767;1209
80;1760;1234
80;1765;1205
79;1819;1206
82;1835;1166
80;1766;1182
82;1767;1197
80;1767;1149
81;1807;1183
80;1766;1176
78;1807;1168
78;1807;1168
78;1807;1168
78;1764;1167
78;1792;1151
78;1760;1159
78;1760;1134
78;1760;1134
78;1760;1134
77;1784;1123
78;1760;1128
78;1760;1128
78;1760;1128
78;1781;1123
78;1781;1123
77;1782;1117
77;1782;1117
77;1781;1118
77;1781;1118
77;1781;1118
77;1782;1117
77;1781;1115
77;1781;1111
77;1781;1111
77;1781;1111
77;1781;1109
77;1783;1107
77;1781;1109
77;1783;1105
77;1781;1109
77;1783;1107
77;1782;1108
77;1782;1108
77;1782;1108
77;1782;1110
77;1782;1109
77;1782;1110
77;1782;1108
77;1782;1108
77;1782;1108
77;1782;1108
77;1782;1105
77;1782;1105
77;1782;1105
77;1782;1105
77;1782;1100
77;1782;1100
77;1782;1100
77;1782;1100
77;1782;1100
77;1782;1101
77;1782;1101
77;1782;1101
77;1782;1101
77;1782;1100
77;1782;1100
77;1782;1100
77;1782;1101
77;1782;1101
77;1782;1100
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
77;1782;1099
